Date;Time;Temp_C;Hum;Press_Bar;TempCabine_C;Charge;SR_Wm2;WindPeak_ms;WindSpeed_Inst;WindSpeed_Avg;WindDir_Inst;WindDir_Avg
02/09/2024;21:50;22.87;52.12;1014.42;24.37;13.17;0;2.57;2.14;1.6;319;206
02/09/2024;22:00;21.1;59.52;1014.26;23.62;13.16;0;2.57;2.83;2.85;306;293
02/09/2024;22:10;22.45;49.64;1014.29;22.5;13.16;0;2.63;2.48;2.84;285;275
02/09/2024;22:20;23.69;37.2;1014.38;22;13.16;0;2.63;3.04;3.05;341;342
02/09/2024;22:30;22.17;49.79;1014.45;22;13.16;0;2.14;2.28;2.34;360;342
02/09/2024;22:40;22.71;39.92;1014.44;21.87;13.17;0;2.68;3.11;3.02;3;180
02/09/2024;22:50;22.32;41.16;1014.56;21.62;13.18;0;2.03;2.35;2.38;3;3
02/09/2024;23:00;23.2;42.36;1014.63;21.62;13.13;0;2.25;1.38;1.89;328;330
02/09/2024;23:10;23.36;40.69;1014.46;21.62;13.12;0;1.92;1.38;1.9;306;316
02/09/2024;23:20;22.58;47.03;1014.47;21.5;13.12;0;1.92;1.1;1.12;328;331
02/09/2024;23:30;21.8;52.98;1014.52;21.12;13.13;0;0.88;0.55;0.81;360;358
02/09/2024;23:40;21.23;57.42;1014.61;20.62;13.12;0;0.38;0;0.12;354;354
02/09/2024;23:50;21.81;49.3;1014.43;20.25;13.12;0;1.26;0.76;0.94;336;333
03/09/2024;00:00;21.74;49.96;1014.41;20.12;13.11;0;0.16;0.07;0.07;347;346
03/09/2024;00:10;20.65;63.54;1014.42;19.87;13.11;0;1.15;1.1;0.56;180;218
03/09/2024;00:20;19.89;61.74;1014.22;19.87;13.11;0;1.21;1.1;1.26;182;182
03/09/2024;00:30;20.41;59.87;1014.12;19.62;13.14;0;0.93;0.21;0.09;65;64
03/09/2024;00:40;20.6;60.92;1014.13;19.37;13.1;0;1.1;0.07;0.09;251;251
03/09/2024;00:50;20.03;64.5;1014;19.37;13.11;0;2.3;2.42;2.4;123;127
03/09/2024;01:00;19.75;64.7;1014;19.5;13.1;0;1.75;1.38;1.95;165;152
03/09/2024;01:10;19.41;65.82;1013.95;19.25;13.07;0;1.37;1.59;1.39;186;196
03/09/2024;01:20;20;58.17;1013.8;19.12;13.07;0;1.86;2.21;2.23;187;183
03/09/2024;01:30;18.78;72.17;1013.8;19.37;13.05;0;2.74;1.73;2.09;223;234
03/09/2024;01:40;18.68;74.18;1013.84;19;13.05;0;2.03;2.21;2.29;260;256
03/09/2024;01:50;18.58;69.52;1013.94;18.62;13.05;0;2.85;1.93;2.09;306;297
03/09/2024;02:00;19.59;62.11;1013.72;18.37;13.06;0;0.88;0.83;0.93;322;322
03/09/2024;02:10;19.61;64.21;1013.84;18.25;13.04;0;1.15;1.31;1.07;310;315
03/09/2024;02:20;19.26;63.92;1013.74;18.12;13.04;0;0.49;0.07;0.1;322;321
03/09/2024;02:30;18.58;71.95;1013.69;18;13.04;0;0.99;1.24;0.27;194;270
03/09/2024;02:40;18.64;68.04;1013.56;17.87;13.04;0;0.16;0.07;0.08;217;217
03/09/2024;02:50;18.38;73.3;1013.56;17.87;13.05;0;1.31;1.66;1.5;158;158
03/09/2024;03:00;18.19;74.42;1013.36;18;13.03;0;1.53;1.66;1.77;181;173
03/09/2024;03:10;17.98;78.09;1013.39;17.75;13.03;0;1.1;0.55;1.02;221;220
03/09/2024;03:20;18.17;75.99;1013.29;17.5;13.02;0;1.15;1.31;1.19;234;230
03/09/2024;03:30;18.02;78.55;1013.33;17.5;12.97;0;2.25;2.69;2.17;223;203
03/09/2024;03:40;17.48;80.44;1013.39;17.5;13;0;1.15;1.17;0.77;227;207
03/09/2024;03:50;17.53;78.51;1013.43;17.25;12.99;0;0.55;0.41;0.17;242;239
03/09/2024;04:00;17.78;78.42;1013.44;17;13;0;0.66;0.76;0.48;184;205
03/09/2024;04:10;17.9;77.95;1013.53;16.87;12.98;0;0.33;0.14;0.12;186;186
03/09/2024;04:20;17.64;82.74;1013.54;16.75;12.97;0;0.99;1.1;0.96;214;217
03/09/2024;04:30;17.6;83.67;1013.55;16.87;12.98;0;1.64;1.93;1.75;209;210
03/09/2024;04:40;17.36;83.71;1013.58;16.87;12.97;0;1.64;1.38;1.56;256;251
03/09/2024;04:50;17.04;84.26;1013.67;16.87;12.97;0;1.59;1.31;1.16;264;260
03/09/2024;05:00;17.22;83.47;1013.89;16.75;12.96;0;1.04;0.07;0.43;261;261
03/09/2024;05:10;17.57;79.58;1013.97;16.5;12.96;0;1.64;0.9;0.85;172;171
03/09/2024;05:20;17.33;83.02;1014.09;16.5;12.96;0;0.71;0.83;0.68;201;194
03/09/2024;05:30;17.44;83.54;1014.11;16.37;12.95;0;0.71;0.28;0.67;210;209
03/09/2024;05:40;17.37;82.55;1014.29;16.37;12.95;0;2.08;1.17;1.3;201;202
03/09/2024;05:50;17;83.66;1014.44;16.37;12.92;0;1.37;1.52;1.39;235;236
03/09/2024;06:00;16.84;83.58;1014.43;16.37;12.92;0;1.97;1.66;1.56;321;324
03/09/2024;06:10;17.02;79.33;1014.5;16.12;12.92;0;1.1;1.24;1.21;269;268
03/09/2024;06:20;17.55;66.2;1014.65;16;12.91;0;0.77;0.48;0.63;277;277
03/09/2024;06:30;17.53;73.24;1014.8;16;12.91;0;1.1;0.07;0.14;275;276
03/09/2024;06:40;17.37;76.57;1015.09;16.37;12.91;0;1.1;1.38;1.21;223;222
03/09/2024;06:50;17.42;78.03;1015.17;17.25;12.95;13.33;0.93;0.55;0.88;197;198
03/09/2024;07:00;17.55;78.35;1015.31;18.5;12.96;34.73;0.33;0.28;0.19;199;200
03/09/2024;07:10;17.58;79.54;1015.42;19.75;13;58.73;0.6;0.55;0.55;186;185
03/09/2024;07:20;18.28;75.79;1015.35;21;13.1;83.63;0.82;0.76;0.71;13;13
03/09/2024;07:30;18.92;70.49;1015.6;21.87;13.18;109.3;0.77;0.07;0.24;2;21
03/09/2024;07:40;19.94;68.86;1015.71;23.12;13.25;137.2;1.1;0.07;0.22;359;236
03/09/2024;07:50;20.29;68.79;1015.97;24.37;13.4;167.2;0.27;0;0.08;338;245
03/09/2024;08:00;19.68;60.75;1015.97;25.37;13.52;207.37;1.1;0.55;0.8;14;47
03/09/2024;08:10;21.13;54.45;1016.14;26.25;13.53;228.47;1.26;0.76;0.9;320;293
03/09/2024;08:20;20.74;64.55;1016.23;27.13;13.58;261.4;1.53;1.17;1.26;321;324
03/09/2024;08:30;21.03;65.09;1016.32;27.62;13.62;292.57;1.75;0.14;0.9;352;295
03/09/2024;08:40;21.8;61.94;1016.46;28.38;13.72;348.73;2.19;0.76;1.49;360;229
03/09/2024;08:50;22.75;61;1016.43;29.25;13.75;383.87;1.31;0.76;0.59;329;245
03/09/2024;09:00;23.12;58.02;1016.61;30.25;13.78;407.37;1.1;0;0.19;289;310
03/09/2024;09:10;24.02;55.27;1016.59;31.12;13.83;456.27;1.04;1.38;0.43;308;248
03/09/2024;09:20;24.23;53.66;1016.63;32.13;13.85;489.8;2.68;2.14;1.79;329;319
03/09/2024;09:30;22.89;55.5;1016.6;31.87;13.87;527.73;2.25;2.48;2.07;292;292
03/09/2024;09:40;24.09;50.45;1016.64;32;13.87;541.7;2.36;2.48;2.29;266;290
03/09/2024;09:50;25.82;43.15;1016.64;32.63;13.9;563.83;2.79;2.07;2.81;305;311
03/09/2024;10:00;26.16;40.46;1016.64;33.25;13.87;586.9;2.74;2.48;1.86;312;285
03/09/2024;10:10;26.6;36.87;1016.6;34;13.87;599.93;3.29;2.76;2.97;347;327
03/09/2024;10:20;25.82;41.58;1016.61;34.25;13.89;603.03;2.68;2.9;2.81;316;312
03/09/2024;10:30;27.11;37.15;1016.47;34.5;13.9;610.43;3.29;2.48;2.09;277;302
03/09/2024;10:40;27.7;34.36;1016.44;34.63;13.87;639.13;2.63;2.28;2.51;292;287
03/09/2024;10:50;28.83;30.29;1016.37;35.13;13.89;658.6;3.01;3.18;2.33;287;291
03/09/2024;11:00;29.86;28.37;1016.26;35.63;13.9;668.73;2.47;2.55;2.25;273;291
03/09/2024;11:10;30.41;25.48;1016.15;36.25;13.92;684.73;2.74;3.31;2.16;284;285
03/09/2024;11:20;31.26;25.24;1016.02;36.75;13.91;690.13;2.19;2.48;1.92;279;263
03/09/2024;11:30;30.27;24.51;1015.95;37.13;13.92;708;2.63;2.48;2.14;221;215
03/09/2024;11:40;32.16;23.27;1015.78;37.13;13.91;726.97;2.47;2.28;1.82;221;233
03/09/2024;11:50;32.9;22.77;1015.75;37.63;13.91;749.77;2.41;1.1;1.26;222;215
03/09/2024;12:00;32.28;20.21;1015.59;38;13.92;772.2;2.19;0;1.26;171;164
03/09/2024;12:10;31.91;20.38;1015.48;37.88;13.92;740.6;3.23;2.21;2.76;138;159
03/09/2024;12:20;32.41;20.27;1015.28;37.38;13.92;705.8;3.12;3.8;2.93;196;199
03/09/2024;12:30;32.15;20.62;1015;37.13;13.92;690.53;3.29;4;1.49;215;179
03/09/2024;12:40;32.99;19.53;1014.89;37;13.92;660.13;3.07;2.21;2.27;190;178
03/09/2024;12:50;32.61;19.82;1014.72;37.38;13.92;680.3;3.12;1.59;2.56;209;190
03/09/2024;13:00;33.18;19.1;1014.42;37.5;13.91;666.6;2.41;3.04;1.19;176;190
03/09/2024;13:10;32.34;18.47;1014.22;37.38;13.93;689.8;2.63;1.1;1.64;220;194
03/09/2024;13:20;32.63;19.26;1014.13;37.38;13.92;682.4;4.16;3.11;3.83;164;188
03/09/2024;13:30;32.25;19;1013.87;37;13.92;665.23;5.37;5.8;5.07;210;187
03/09/2024;13:40;32.6;18.3;1013.71;36.63;13.92;617.57;5.15;5.52;4.98;218;200
03/09/2024;13:50;33.02;17.92;1013.62;36.88;13.93;626.17;4.82;5.52;4.64;160;153
03/09/2024;14:00;32.45;17.25;1013.39;36.75;13.92;581.5;5.64;5.38;5.45;158;163
03/09/2024;14:10;32.25;16.56;1013.24;36.25;13.92;543.93;5.75;5.52;5.59;179;180
03/09/2024;14:20;32.64;17.12;1012.97;36;13.93;515.3;5.92;6.97;5.69;163;167
03/09/2024;14:30;32.9;16.68;1013.01;35.75;13.92;489.27;5.53;5.94;6.05;163;169
03/09/2024;14:40;32.4;17.38;1012.93;36.13;13.92;466.4;4.82;4.14;4.83;172;178
03/09/2024;14:50;32.53;17.69;1012.95;36.25;13.92;423.17;5.26;5.94;4.61;185;195
03/09/2024;15:00;31.98;20.23;1012.88;36.25;13.93;369.8;5.97;5.04;3.99;174;187
03/09/2024;15:10;32.21;18.96;1012.83;35.75;13.94;349.67;5.7;5.66;5.89;167;166
03/09/2024;15:20;32.24;19.7;1012.86;35.38;13.93;319.47;5.2;5.04;5.54;188;172
03/09/2024;15:30;32.48;17.84;1012.87;35.25;13.93;317.97;3.07;2.21;2.51;189;205
03/09/2024;15:40;32.44;19.56;1012.84;35.5;13.92;284.1;2.85;2.21;2.86;178;179
03/09/2024;15:50;33.19;16.15;1012.8;35.5;13.92;233.33;1.81;2.21;1.25;187;209
03/09/2024;16:00;32.47;15.56;1012.8;35.5;13.93;230.67;5.04;5.8;5.19;157;161
03/09/2024;16:10;32.38;18.16;1012.87;34.88;13.92;191.73;4.27;3.52;3.81;167;179
03/09/2024;16:20;32.37;18.26;1012.78;34.5;13.92;151.87;4;3.87;3.99;184;182
03/09/2024;16:30;31.72;19.87;1012.85;34.13;13.92;120.63;3.51;4.83;4.09;180;178
03/09/2024;16:40;31.92;17.86;1012.86;33.63;13.93;94.5;3.78;3.04;3.96;182;182
03/09/2024;16:50;32.13;15.63;1012.84;33.5;13.91;63.37;3.18;3.93;3.83;192;195
03/09/2024;17:00;31.62;18.98;1012.95;33.13;13.54;37.97;3.07;2.97;3.56;184;191
03/09/2024;17:10;31.82;16.4;1013.01;32.75;13.38;18.27;2.52;3.04;3.02;197;191
03/09/2024;17:20;31.45;17.27;1013.17;32.38;13.33;3;2.57;2.21;2.4;177;171
03/09/2024;17:30;30.94;18.26;1013.28;31.75;13.3;0;1.48;0.97;1.37;133;133
03/09/2024;17:40;30.85;17.54;1013.34;31.25;13.25;0;1.1;0;0;114;114
03/09/2024;17:50;30.91;17.45;1013.36;30.62;13.25;0;0.6;0.55;0.49;54;56
03/09/2024;18:00;30.97;16.86;1013.36;30;13.25;0;1.1;1.31;1.13;29;29
03/09/2024;18:10;28.81;23.83;1013.56;29.63;13.25;0;2.41;2.55;2.66;12;13
03/09/2024;18:20;28.35;24.39;1013.73;28.87;13.25;0;2.57;2.14;2.26;5;23
03/09/2024;18:30;28.57;23.15;1013.77;28.38;13.25;0;1.86;1.93;2.15;12;10
03/09/2024;18:40;28.55;22.59;1013.89;28;13.23;0;0.88;0.97;0.5;144;23
03/09/2024;18:50;27.18;26.08;1013.99;27.5;13.19;0;1.81;2;1.92;319;319
03/09/2024;19:00;26.43;29.1;1014.09;27.13;13.2;0;2.68;2.55;2.54;344;335
03/09/2024;19:10;26.35;29.57;1014.31;26.62;13.2;0;2.52;2.76;2.47;343;340
03/09/2024;19:20;27.83;22.83;1014.35;26.25;13.21;0;2.41;2.55;2.73;357;355
03/09/2024;19:30;27.18;25.28;1014.6;26.37;13.18;0;2.57;3.18;2.92;355;358
03/09/2024;19:40;25.59;37.27;1014.65;26.12;13.18;0;3.23;3.59;3.35;337;335
03/09/2024;19:50;24.08;46.23;1014.85;25.62;13.18;0;2.25;2.42;2.53;340;339
03/09/2024;20:00;25.87;31.66;1014.8;25.25;13.18;0;2.68;3.31;3.05;323;324
03/09/2024;20:10;24.42;40.67;1015.11;25.12;13.18;0;1.53;1.45;1.58;337;327
03/09/2024;20:20;25.34;32.4;1015.15;24.75;13.18;0;1.7;1.59;1.89;339;340
03/09/2024;20:30;23.91;42.54;1015.28;24.37;13.2;0;3.29;1.66;2.63;101;107
03/09/2024;20:40;25.32;34.31;1015.42;24.12;13.2;0;2.19;2.07;2.09;80;100
03/09/2024;20:50;24.87;36.18;1015.61;24.12;13.18;0;2.25;2.69;2.49;323;317
03/09/2024;21:00;25.03;33.41;1015.68;24;13.18;0;2.08;2.55;2.16;327;324
03/09/2024;21:10;25.03;33.91;1015.87;23.87;13.18;0;0.88;0.14;0.28;175;169
03/09/2024;21:20;21.99;57.52;1015.96;23.62;13.18;0;4.16;5.25;4.02;161;162
03/09/2024;21:30;22.28;54.38;1016.09;23;13.18;0;2.41;0.76;1.89;217;207
03/09/2024;21:40;21.55;62.86;1016.12;22.5;13.16;0;1.75;1.73;1.98;292;274
03/09/2024;21:50;22.41;56;1016.08;22;13.16;0;1.75;0.48;1.38;297;323
03/09/2024;22:00;22.37;56.83;1016.17;21.87;13.14;0;1.15;1.1;1.12;289;296
03/09/2024;22:10;22.9;48.1;1016.09;21.75;13.14;0;1.81;2;1.69;346;336
03/09/2024;22:20;22.17;48.28;1016.04;21.75;13.16;0;3.18;4;3.48;0;325
03/09/2024;22:30;22.55;39.48;1016.04;21.75;13.17;0;4;4.28;4.45;15;14
03/09/2024;22:40;22.91;43.3;1015.94;22;13.18;0;4.93;4.56;5.05;21;27
03/09/2024;22:50;23.67;38.15;1016.08;22.13;13.18;0;4.82;5.73;5.22;36;21
03/09/2024;23:00;21.64;41.56;1016.41;22.5;13.16;0;6.25;5.31;6.34;28;24
03/09/2024;23:10;23.98;33.75;1016.2;22.37;13.16;0;6.68;5.94;6.19;38;33
03/09/2024;23:20;22.46;45.19;1016.33;22.5;13.12;0;5.48;6.35;5.82;347;336
03/09/2024;23:30;23.74;34.68;1016.43;22.37;13.14;0;7.29;8.08;7.4;3;33
03/09/2024;23:40;24.21;40.19;1016.54;22.87;13.12;0;3.07;2.28;3.26;305;324
03/09/2024;23:50;25.26;38.15;1016.48;23;13.13;0;4.88;4.14;4.16;12;254
04/09/2024;00:00;24.52;42.28;1016.49;23.25;13.13;0;6.03;6.07;6.57;335;323
04/09/2024;00:10;24.84;41.25;1016.42;23.5;13.11;0;6.63;6.63;6.45;346;338
04/09/2024;00:20;24.62;43.71;1016.39;23.87;13.11;0;6.19;6.97;6.96;355;351
04/09/2024;00:30;24.5;44.14;1016.37;23.87;13.11;0;6.03;6.42;6.74;336;349
04/09/2024;00:40;24.45;47.49;1016.34;23.87;13.11;0;5.53;5.59;5.84;329;328
04/09/2024;00:50;24.39;46.24;1016.34;23.87;13.1;0;5.48;4.83;5.44;326;328
04/09/2024;01:00;24.8;44.29;1016.22;23.87;13.1;0;6.25;6.76;6.91;341;338
04/09/2024;01:10;24.13;48.19;1016.07;24.12;13.1;0;7.61;8.63;7.64;358;333
04/09/2024;01:20;23.58;53.64;1016.03;24;13.1;0;7.72;8.28;7.92;358;310
04/09/2024;01:30;24.23;47.69;1016.06;23.87;13.09;0;7.29;7.52;8.22;357;297
04/09/2024;01:40;24.74;45.14;1016.02;23.87;13.09;0;8.44;9.18;9.54;360;32
04/09/2024;01:50;24.51;45.88;1015.97;24;13.09;0;7.4;8.42;8.62;0;78
04/09/2024;02:00;24.68;45.82;1015.93;24;13.11;0;7.61;8.35;8.63;3;5
04/09/2024;02:10;24.2;47.51;1015.76;23.87;13.1;0;6.85;8.28;7.94;2;3
04/09/2024;02:20;24.19;47.69;1015.64;23.75;13.1;0;7.45;8.21;8.48;12;5
04/09/2024;02:30;23.79;49.65;1015.62;23.75;13.1;0;7.83;7.8;9.17;14;15
04/09/2024;02:40;23.41;51.13;1015.6;23.75;13.1;0;7.4;9.04;8.95;11;10
04/09/2024;02:50;23.26;51.72;1015.55;23.5;13.09;0;6.79;8.28;7.93;10;10
04/09/2024;03:00;23.31;51.51;1015.58;23.38;13.09;0;7.78;9.25;8.98;13;12
04/09/2024;03:10;23.1;52.52;1015.62;23.12;13.07;0;7.51;9.32;9.13;8;8
04/09/2024;03:20;23.26;51.98;1015.47;23;13.09;0;7.72;9.39;9.15;9;9
04/09/2024;03:30;22.88;53.22;1015.38;22.87;13.05;0;8.44;9.11;9.53;12;11
04/09/2024;03:40;22.43;54.86;1015.42;22.75;13.05;0;7.4;8.56;8.61;12;7
04/09/2024;03:50;22.53;54.42;1015.38;22.62;13.05;0;6.46;7.8;7.54;3;6
04/09/2024;04:00;21.83;57.03;1015.44;22.37;13.04;0;3.94;4.49;4.56;12;10
04/09/2024;04:10;22.33;54.77;1015.49;22;13.04;0;5.26;5.52;5.16;14;15
04/09/2024;04:20;21.95;55.97;1015.61;22;13.04;0;4;4.28;4.24;2;106
04/09/2024;04:30;21.93;56.11;1015.52;21.87;13.04;0;4.82;5.87;5.79;6;5
04/09/2024;04:40;21.52;59.4;1015.53;21.75;13;0;4.6;5.52;5.21;350;357
04/09/2024;04:50;21.94;58.52;1015.52;21.5;13.01;0;3.83;3.87;4.05;360;170
04/09/2024;05:00;22.04;56.74;1015.66;21.5;13.03;0;2.96;2.28;2.49;23;197
04/09/2024;05:10;21.71;57.52;1015.7;21.12;13.02;0;0.88;0.76;0.32;50;233
04/09/2024;05:20;22.15;56.61;1015.65;20.75;13.03;0;2.36;2.62;2.08;360;107
04/09/2024;05:30;22.31;53.96;1015.87;21;13.01;0;4.22;3.87;3.9;32;35
04/09/2024;05:40;22.21;54.35;1016.04;21.37;12.99;0;3.29;2.55;3.28;4;91
04/09/2024;05:50;20.76;72.19;1016.2;21.37;12.99;0;1.86;2.28;1.64;69;83
04/09/2024;06:00;21.32;60.35;1016.32;21.12;12.97;0;2.79;2.62;2.47;344;350
04/09/2024;06:10;21.87;55.61;1016.51;21;12.96;0;2.41;2.35;2.6;358;342
04/09/2024;06:20;21.87;56.95;1016.63;20.88;12.98;0;1.97;0.97;1.46;16;14
04/09/2024;06:30;22.12;54.65;1016.77;21;12.96;0;0.82;0.55;0.56;360;82
04/09/2024;06:40;21.63;61.79;1016.9;21.25;12.97;0.3;0.66;0.07;0.14;221;221
04/09/2024;06:50;22.54;52.66;1016.9;22;13.01;17.5;2.19;2.42;2.31;19;20
04/09/2024;07:00;22.48;53.87;1017.06;23;13.04;38.63;0.55;0.41;0.13;39;38
04/09/2024;07:10;22.33;55.1;1017.26;24;13.07;63.27;1.75;2.21;2.09;33;41
04/09/2024;07:20;22.49;53.61;1017.42;24.63;13.14;89.7;2.63;2.9;2.75;33;32
04/09/2024;07:30;23.25;53.12;1017.65;25.5;13.2;117.53;0.99;0.41;0.45;330;188
04/09/2024;07:40;23.28;53;1017.71;26.87;13.33;149.27;1.42;0.48;0.34;66;151
04/09/2024;07:50;23.53;51.83;1017.84;27.62;13.46;179.2;2.41;1.93;1.95;31;133
04/09/2024;08:00;24.32;51.17;1017.98;28.5;13.49;211.33;1.31;1.1;0.77;9;275
04/09/2024;08:10;23.95;51.1;1018.13;29.63;13.54;181.07;2.52;1.79;2.1;21;41
04/09/2024;08:20;23.86;53.03;1018.2;30.12;13.57;272.67;2.79;1.66;2.42;331;323
04/09/2024;08:30;24.67;53.84;1018.22;30.75;13.63;302.23;2.19;1.93;1.25;26;211
04/09/2024;08:40;24.67;47.85;1018.25;30.62;13.69;332.47;6.19;6.56;6.09;7;39
04/09/2024;08:50;25.02;47.44;1018.31;30.25;13.71;358.33;6.63;7.59;6.1;5;67
04/09/2024;09:00;25;46.56;1018.37;30.25;13.77;392.5;5.97;6.83;6.13;6;107
04/09/2024;09:10;25.05;46.94;1018.3;30.62;13.78;422.17;6.41;6.28;7.03;1;151
04/09/2024;09:20;25.06;46.09;1018.37;31;13.85;447.63;6.68;7.32;7.52;4;150
04/09/2024;09:30;25.9;46.73;1018.41;31.37;13.89;478.23;5.92;6.49;6;1;323
04/09/2024;09:40;25.99;46.98;1018.47;31.62;13.87;504.77;5.7;5.59;5.88;347;340
04/09/2024;09:50;25.95;46.66;1018.35;32;13.87;524.97;7.07;5.66;6.99;334;338
04/09/2024;10:00;26.42;43.1;1018.4;32.38;13.87;551.67;6.19;7.32;6.44;341;343
04/09/2024;10:10;26.08;43.77;1018.19;32.38;13.9;568.43;7.61;9.04;7.87;338;339
04/09/2024;10:20;26.57;44.89;1018.29;32.5;13.9;589.1;6.35;6.56;6.69;347;344
04/09/2024;10:30;27.11;42.84;1018.13;32.63;13.9;609.07;7.01;8.97;7.22;356;339
04/09/2024;10:40;26.7;44.24;1018.14;32.75;13.91;634.47;7.29;8.9;7.86;333;335
04/09/2024;10:50;26.63;43.36;1018.02;32.63;13.9;641.73;8.27;10.15;9.51;322;329
04/09/2024;11:00;27;42.73;1017.98;32.75;13.91;664.87;8;9.46;9.17;321;327
04/09/2024;11:10;28.18;40.22;1017.92;32.88;13.92;676.43;8.05;6.7;7.96;333;334
04/09/2024;11:20;27.99;40.08;1017.7;32.88;13.9;688.47;6.79;5.8;6.97;324;326
04/09/2024;11:30;27.96;39.28;1017.4;33;13.92;692.6;7.51;8.7;8.75;333;330
04/09/2024;11:40;28.4;39.08;1017.27;33;13.9;703.17;7.18;6.7;7.1;333;333
04/09/2024;11:50;28.07;39.9;1017.11;33;13.92;702.73;6.74;8.35;6.93;316;317
04/09/2024;12:00;28.27;39.59;1017.04;33;13.91;707.97;7.56;9.53;7.91;319;322
04/09/2024;12:10;28.8;38.11;1016.83;33;13.92;712.97;6.25;6.49;6.82;327;323
04/09/2024;12:20;29.41;34.3;1016.7;33.25;13.91;698.6;5.2;5.45;5.67;316;310
04/09/2024;12:30;29.75;33.96;1016.6;33.88;13.92;702.47;4.82;4.35;4.14;327;318
04/09/2024;12:40;29.84;32.91;1016.47;34.38;13.91;710.37;4.05;4.56;4.42;326;317
04/09/2024;12:50;30.8;29.78;1016.3;34.63;13.92;697.43;4.38;5.25;4.45;344;335
04/09/2024;13:00;30.25;29.91;1016.04;34.88;13.92;682.97;5.75;2.97;5.02;356;344
04/09/2024;13:10;30.3;29.34;1015.73;34.88;13.92;684.43;5.31;4.83;4.66;344;339
04/09/2024;13:20;30.78;29.13;1015.75;35;13.92;653.6;6.08;4.69;5.88;348;338
04/09/2024;13:30;31.21;28.43;1015.41;35.13;13.92;643.53;4.38;5.38;4.94;334;339
04/09/2024;13:40;31.05;29.03;1015.18;35.25;13.92;622.47;4;5.45;4.49;355;351
04/09/2024;13:50;30.94;28.1;1015.14;35.38;13.92;600.3;4.44;4.49;4.66;355;339
04/09/2024;14:00;30.94;27.88;1014.98;35.63;13.92;584.67;4.16;4.14;4.29;348;344
04/09/2024;14:10;31.22;26.99;1014.75;35.75;13.92;584.13;4.82;5.25;5.22;353;355
04/09/2024;14:20;31.95;26.32;1014.59;35.63;13.92;529.73;4.11;4.69;4.45;327;345
04/09/2024;14:30;31.48;26.99;1014.6;35.75;13.92;493.53;4.38;4.69;4.79;359;349
04/09/2024;14:40;32.23;21.5;1014.32;35.75;13.92;468.7;3.23;3.11;2.8;334;336
04/09/2024;14:50;31.61;24.41;1014.2;36.13;13.92;449.83;3.12;3.59;3.38;356;349
04/09/2024;15:00;32.51;18.35;1014.02;36;13.94;426.67;3.4;3.38;2.95;50;43
04/09/2024;15:10;32.64;18.71;1013.89;36.25;13.92;380.57;2.74;3.11;2.11;344;143
04/09/2024;15:20;32.8;19.28;1013.88;36.25;13.92;350.23;2.19;1.73;1.81;326;310
04/09/2024;15:30;31.27;26.28;1014.05;36.13;13.92;311.07;4.16;4.42;4.13;187;179
04/09/2024;15:40;32.31;23.24;1014.08;35.13;13.93;285.5;3.12;2.76;2.61;225;214
04/09/2024;15:50;32.35;20.98;1013.95;35.13;13.93;248.63;2.19;1.1;1.92;164;180
04/09/2024;16:00;32.86;22.79;1014.11;35.38;13.93;220.33;2.03;1.17;1.06;125;177
04/09/2024;16:10;31.73;24.55;1014.09;35.38;13.92;188.17;3.07;2.14;2.77;335;162
04/09/2024;16:20;31.67;22.44;1013.98;34.88;13.94;153.4;5.37;3.87;5.27;9;16
04/09/2024;16:30;31.81;22.68;1014.06;34.38;13.93;120.37;2.57;1.38;2.28;19;14
04/09/2024;16:40;31.75;22.28;1014.12;34.13;13.93;97.13;1.64;1.93;1.75;4;26
04/09/2024;16:50;31.47;21.76;1014.02;34;13.92;78.7;2.25;2.21;2.38;199;194
04/09/2024;17:00;30.86;26.22;1014.15;33.5;13.73;52.4;2.08;1.66;1.42;165;157
04/09/2024;17:10;31.49;22.42;1014.06;33;13.48;31.63;1.81;2.21;1.94;121;130
04/09/2024;17:20;31.34;21.82;1014.1;32.5;13.38;9.93;1.75;2;2;93;94
04/09/2024;17:30;31.3;21.7;1014.13;32.13;13.32;0;1.42;1.66;1.52;92;94
04/09/2024;17:40;31.25;21.94;1014.26;31.62;13.25;0;0.88;0.76;0.86;75;86
04/09/2024;17:50;31.17;21.78;1014.35;31.25;13.32;0;1.42;1.17;1.44;29;32
04/09/2024;18:00;28.11;36.82;1014.45;30.62;13.25;0;2.14;2.55;2.11;0;209
04/09/2024;18:10;29.15;28.28;1014.54;29.75;13.23;0;1.64;1.86;1.86;298;306
04/09/2024;18:20;28.21;30.33;1014.68;29.12;13.24;0;2.41;2.76;2.41;216;212
04/09/2024;18:30;29.42;26.13;1014.78;28.62;13.22;0;1.53;1.59;1.31;247;252
04/09/2024;18:40;28.43;29.79;1014.96;28.38;13.23;0;2.08;1.79;1.34;356;322
04/09/2024;18:50;26.92;34.61;1015.1;28;13.25;0;3.07;3.11;3.26;14;14
04/09/2024;19:00;28.43;28.06;1015.11;27.62;13.21;0;1.97;1.24;1.66;109;108
04/09/2024;19:10;26.76;35.16;1015.23;27.5;13.23;0;2.63;3.04;2.9;153;147
04/09/2024;19:20;28.03;30.43;1015.35;27.25;13.2;0;1.92;2.07;2.12;205;200
04/09/2024;19:30;26.92;34.97;1015.4;27.13;13.21;0;2.14;2.48;2.13;205;215
04/09/2024;19:40;26.37;38.19;1015.54;26.75;13.2;0;1.53;1.38;1.51;198;201
